date,investment_annualassetgrowth,value_bmratio,turnover_onemabturnover,profitability_PMU,profitability_PMUTTM,volatility_threeyearmv,volatility_threemonthv,momandrev_lagelemreturn,volatility_twoyearmv,momandrev_onemonthreturn,size_mktcap,investment_quarterlyassetgrowth,turnover_twelvemturnover,illiquidity_illiquidity,volatility_oneyearmv,volatility_sixmonthv,profitability_roe,volatility_onemonthv,volatility_twelvemonthv,accruals_noas,value_epratio,value_cpratio,volatility_MAX,accruals_accruals
2000-01-18,,,0.03090843783736,,,,0.0249254875318359,0.0036109771719997,,0.0179009522403375,0.002550404607752,,0.0225330378644447,0.0087239009581653,0.0140233122573268,0.0240361506262948,,0.0295432672766721,0.0209647431993234,,0.0132779236559616,,-0.026232703610982,
2000-01-19,,,0.002097209287275,,,,0.0105909692150189,0.0128796028721219,,-0.010844407037341798,-0.005957561633744701,,-0.0144219570492321,-0.0134916981310623,-0.0037308268755450007,0.006939430724015202,,0.0135923524821109,0.008110700462647199,,0.006785056936483601,,-0.004703752082466,
2000-01-20,,,-0.0346312667284554,,,,-0.0194832220228231,0.011886742860625599,,-0.034101673637460105,-0.002858253830986101,,-0.0234648664037408,-0.0208085986978195,-0.0201618945016402,-0.010114862446318401,,-0.018078107402459697,-0.010518144584373201,,-0.0055308454953272995,,0.0187901101891199,
2000-01-21,,,-0.0434439009454268,,,,-0.019468153722622,0.0252322960506393,,-0.0439464530754646,-0.009160710802778,,-0.023522463363201303,-0.020906410083149998,-0.0297329627066185,-0.0156033358434076,,-0.0231096873921487,-0.013798049041841101,,-0.012849724111602501,,0.015255706950625399,
2000-01-24,,,-0.046463795903913696,,,,-0.025240455994678605,0.0269923434896246,,-0.0503834932694637,0.0032279414357785,,-0.031442799916185704,-0.0196146172687576,-0.0219964635883776,-0.0172768344947658,,-0.032534506010778,-0.0159278348459181,,-0.0066157291941047,,0.0344809289588476,
2000-01-25,,,0.0288955298245106,,,,0.0264610515665867,-0.0213818443421685,,0.0357132144777518,0.006889759809049,,0.011077984168705701,0.0113093662959852,0.0155364315013846,0.0265663285973858,,0.026252947949749802,0.032415589616580795,,0.005341836701023799,,-0.0212187150157971,
2000-01-26,,,-0.006728631892632801,,,,-0.0040779762225703,0.0084470784410434,,-0.0115606319616966,-0.0032202908832979996,,-0.0023017419726083003,-0.0064035784016797,-0.0063260780560679,0.0019667667378196994,,-0.0061537952395753995,0.0016760724815862004,,0.0038878434315854,,0.0013169093378084,
2000-01-27,,,-0.042107963019962294,,,,-0.0408340164439024,0.0324300570894956,,-0.0537233823122745,-0.0190369244087044,,-0.040020604048112404,-0.0470370988544325,-0.0353028964717273,-0.0415758774619873,,-0.0389461806194062,-0.0327458465080856,,-0.0055499469858001005,,0.0285418426900922,
2000-01-28,,,-0.0172360913150159,,,,-0.0339377328879188,0.0096054118041983,,-0.0244631232766251,-0.007342009078152599,,-0.0192500019394232,-0.0040276220038068,-0.014729914839837797,-0.027091222827266795,,-0.0396309530597969,-0.0163282785356134,,-0.011275997790351502,,0.0275615003702067,
2000-02-14,,,-0.008125918676301802,,,,-0.008759129304100902,-0.0025339492766714017,,-0.009953575407008808,-0.0034453758612276036,,-0.012657931608469203,-0.010254142477309089,-0.004805576924859195,-0.011594495119770593,,-0.013744481980311196,-0.009982401387116091,,0.0034270729635855063,,0.008591246128142702,
2000-02-15,,,-0.0763910985598654,,,,-0.0752801728293924,0.050087418297221395,,-0.08267189403373171,-0.0180647700979109,,-0.0544544447808955,-0.0352213172058211,-0.0615988629118535,-0.06990206069546209,,-0.0730150797792592,-0.0438213951434512,,-0.013926662681118999,,0.0661134902395778,
2000-02-16,,,-0.046105269544018196,,,,-0.0658185193271756,0.0269207286784853,,-0.0514274535377792,0.006650221739072901,,-0.0457964881724048,-0.016411583788989,-0.0480413698564178,-0.0598086667827484,,-0.059893409532103,-0.0569111732273821,,-0.0144454694184715,,0.0459246423246041,
2000-02-17,,,0.0816443547828562,,,,0.065459175707536,-0.00047339901802049764,,0.07258241928610959,-0.010725521448141699,,0.0531795182490711,0.0396034129969203,0.0446209571558694,0.0611534299391122,,0.0859930097461663,0.0533596368718966,,0.0256212182169326,,-0.076180650378444,
2000-02-18,,,-0.0533405439774315,,,,-0.0405911474563804,0.0374628319635222,,-0.0574574386373289,-0.0031928020925395,,-0.038173554969639804,-0.0218091320832027,-0.0324786235456014,-0.0223786857543831,,-0.0392926871120568,-0.019483222657412497,,-0.0005851291557209,,0.0434066621406061,
2000-02-21,,,0.0629523750082082,,,,0.0766335442016203,-0.0222754213350215,,0.0389704559931021,0.0439820581680715,,0.0518294142453882,0.0353987184658606,0.0662442794290791,0.0627506893803456,,0.08096762298675961,0.06329172890847651,,0.023865699542156497,,-0.0267176721344119,
2000-02-22,,,0.025548836546378996,,,,0.0178645618577091,0.0045218815497945,,0.0336811346010953,-0.0025398966284395016,,0.0056053535461398005,0.016961492668707702,0.020467361185896298,0.013243579906479203,,0.0258709035455887,0.0021271786138282005,,0.0123599339077466,,-0.0388453460844205,
2000-02-23,,,0.0414416342292164,,,,0.039186070390936203,-0.008994897228577402,,0.0523935972492043,0.014055749606006702,,0.0384001481879003,0.0237870368283302,0.039393674786881896,0.0428803438522344,,0.0439983170120934,0.031292835447835995,,0.005705451186837801,,-0.0310056288067836,
2000-02-24,,,-0.0340705370821329,,,,-0.0441237882983834,0.0075111989032348,,-0.0355259888067319,-0.005399692763338997,,-0.0380668867300268,-0.029403263023265697,-0.026794768657291003,-0.042000150943525,,-0.0456901395791207,-0.024790555548214997,,-0.008430751936236299,,0.025529136754742603,
2000-02-25,,,-0.0018376137823923,,,,-0.004343971152925,-0.0036389456758585,,-0.0130280783371198,-0.0043189707237048,,-0.0014647906740074,0.0022140035522783,-0.0101815199729675,-0.0130069701305683,,-0.0012383876545037,0.0018637407256471001,,-0.0043228748134108,,-0.0023002066851739,
2000-02-28,,,-0.041671606267309404,,,,-0.0534441372599218,0.007480964900678601,,-0.0494906629701713,-0.014595953669719101,,-0.03526093116441531,-0.010798882164536401,-0.025823661739650394,-0.0554031855869588,,-0.0506155477401301,-0.0516409604160013,,-0.013776014844907196,,0.0209376781438218,
2000-02-29,,,0.0477561887897418,,,,0.0339842573500249,-0.0267455884958461,,0.0074558635250066,-0.0112863048285532,,0.0181453451205194,0.0175402126578636,0.0176550922994767,0.0228396178348696,,0.0324101151490679,0.0147495507640935,,0.0007047624852660004,,-0.0115736005880038,
2000-03-01,,,0.0146991887282426,,,,0.0321725277302425,0.002928807694097,,0.0250529543979662,0.021897904486633,,0.011632221435427399,0.035310759486933,0.0201079397823601,0.030245049233591,,0.0281750315839983,0.0257375379283364,,0.0019252740309975004,,-0.0165658290712752,
2000-03-02,,,-0.0192703869343615,,,,-0.0301506623713083,0.0011524432371247005,,-0.018230980592405802,0.0040676987188171,,-0.014591495240989901,-0.0013898858982032986,-0.0200775941097355,-0.025900166997611003,,-0.028913859195085198,-0.036501762664204504,,-0.0191188858503438,,0.0068607037231029,
2000-03-03,,,0.000688718316849999,,,,0.0037741940043985005,-0.0151772759337063,,0.020683754652907102,0.0116901131762998,,0.0033155116399977997,-0.0027559811755968992,0.0051752637353321,0.0037184317866948997,,-0.0007214545084465989,0.0058073331170234,,0.0085115870041131,,-0.0029687728469055003,
2000-03-06,,,0.054637913156120696,,,,0.061642116257580294,-0.029322724757294503,,0.0536514384695939,-0.010990280368153499,,0.049185993796483106,-0.0049283589149492005,0.025561006904691,0.055334612634385605,,0.0599406508939079,0.025943883085085603,,0.0237067215883233,,-0.0309479885749804,
2000-03-07,,,0.007346525510088001,,,,0.0245521226105364,-0.023271256011219703,,0.013122881260995199,-0.0112326316987782,,0.017465562025272,-0.0129003332952493,0.028786620295753,0.025224294539344598,,0.0207519777183061,0.019310323565333798,,0.011038053445104501,,0.0050804718507989,
2000-03-08,,,-0.0200086722657433,,,,-0.0368110334370194,0.011307331742838198,,-0.019691980751149103,-0.0039912339233765005,,-0.0272325290989871,-0.012611488876541599,-0.033148283774712205,-0.0393001167663289,,-0.0307973429709964,-0.0394839398892806,,-0.0070973128509633,,0.0206369038867805,
2000-03-09,,,0.008657238889765599,,,,0.0037298951060951,-0.007907467035798,,0.009658432237704,-0.0070410067113903,,0.0075468769720272,-0.004928532407155999,0.00342981323516859,-0.0004117204052542997,,-0.0004529028723969,-0.011243714964387499,,-0.00042019600909130005,,0.0039726073166448,
2000-03-10,,,-0.0115973518979345,,,,-0.026846255444843,0.0309825887422303,,-0.0182805893107396,-0.0030767913621973005,,-0.010746840745707201,0.002651838821955601,-0.0275720691106099,-0.0236705853905808,,-0.0249837991925381,-0.022719078646929798,,-0.008256296155234,,0.0008204119231369992,
2000-03-13,,,0.0133495301680971,,,,0.0162714816950816,-0.006195845186765402,,-0.0048040136959782,0.0060452979676107,,0.011024077142046399,0.014160283072586,0.003633322049913599,0.014478529827124198,,0.0146201283295049,0.005541437819538399,,-0.0060786919343046985,,-0.002738958899348602,
2000-03-14,,,0.0088240582767001,,,,0.011514691883062499,0.0036045718833795024,,0.016214519969884003,0.0209956337087656,,0.0034629073984244994,0.007520114119518799,0.011651702431924402,0.023171795056494398,,0.009698307423958299,0.0234796360807317,,-0.008404412638307901,,-0.002177185556223697,
2000-03-15,,,0.0228345936659429,,,,0.0226741351700249,-0.0055971109650461,,0.0273237402274483,0.023160900436911498,,0.0178496530900993,0.0203284738107477,0.0118091891492802,0.0383619041226858,,0.0245655502863555,0.036737569315458796,,0.0007788860692494997,,-0.005454028009586099,
2000-03-16,,,0.029929656572197094,,,,0.018512243673922603,0.0004285850376865019,,0.007999239741141397,0.0010227880445169008,,0.017130611196376204,0.006648250479712806,0.0217382397637401,0.0324858432940051,,0.021911471335614205,0.0263993650771389,,0.0014412310054053024,,-0.009512436013621298,
2000-03-17,,,-0.0344914589573524,,,,-0.0423561807070742,0.017886708558625296,,-0.026478263994483896,-0.0012330428949509017,,-0.0278947119091498,-0.008091929298456396,-0.0223845416652863,-0.0373654029060254,,-0.0486817322461741,-0.031357059611992893,,-0.009427627005246398,,0.026475715767008,
2000-03-20,,,0.0004211007405255998,,,,0.003552212256975499,-0.0099897663609324,,-0.008865016918860501,0.0108824758658383,,0.004386920577374904,0.009283791012678299,0.001665326028776698,0.006818579825612601,,0.0013884894710262004,-0.007036684950488901,,-0.008614405433339703,,0.0143088717640012,
2000-03-21,,,0.0007638252442787007,,,,0.013192188639193199,-0.0203227698777749,,0.0038131376559992,0.0017921743693065,,0.0198364365926086,0.0078048250286711,0.0117896749768776,0.0069724166431182,,0.0097691297807652,0.0086613640845363,,0.0029469606923783007,,-0.013476081297934499,
2000-03-22,,,-0.0038900154837857998,,,,-0.0226945329382298,0.019363407891911003,,0.0089360139038351,-0.0017271048199951006,,-0.009592966791403399,-0.0067999255122865,-0.015566431344166699,-0.022280940824343502,,-0.0163293951529366,-0.016790032850790202,,-0.008647463310400701,,0.0108448623025442,
2000-03-23,,,-0.0043810152209136,,,,-0.0037697522813950994,-0.0042717729448409,,0.0028109198299473004,0.0118469468438463,,-0.004405517753560498,0.005937929010392801,-0.0028288770097969,-0.0033890560573677005,,-0.0053071373287218,-0.0074587899753729,,-0.007182924716320599,,0.0154033342898041,
2000-03-24,,,0.0024995064142457,,,,0.017365707989714096,-0.0042763267807024,,-0.008111806750106799,0.0018486088123001003,,0.012335611038570601,0.007117762861737401,0.0068341301930023,0.0130653807593784,,0.013136333267329901,0.014015888513075298,,-0.0124477386113421,,-0.0013345739949560996,
2000-03-27,,,-0.005727879959042902,,,,0.0245925965692469,-0.0327387821823516,,-0.013483359867524101,0.023165214400874903,,0.011309761114375701,0.0172427247125096,0.0325885792555803,0.0247128295699192,,0.016889484791186703,0.0146675283594226,,0.004444840572935902,,-0.0022814238225530026,
2000-03-28,,,0.0099454539186072,,,,0.0168764123457815,-0.0178873503186159,,0.024598586618375,-0.0027477867767269,,0.0142290208083815,0.0018797269305809998,0.0117246337332041,0.011260694074920499,,0.0213991182907706,0.0125947095254229,,0.0159871084621827,,-0.006388496134943899,
2000-03-29,,,0.0039568752041289,,,,-0.0134449649004586,0.005938172336426399,,0.0017646767421801999,-0.0018548199406186001,,-0.0032791715093026,0.0111498932635084,-0.0045116615781157,-0.016967018600453,,-0.0112855681519096,-0.014111612505595901,,-0.0076429345231926,,-0.012565345310452902,
2000-03-30,,,-0.00013500001512730016,,,,0.0064390443953033,0.0014960583734369998,,0.0013910737138731998,0.0119911149210422,,0.00024467880669300224,0.008786360078446501,0.0035986607576039,0.0027522330906746004,,-0.0035261027514916984,0.0006563374424101995,,-0.0049924405331389,,0.0022585215576949973,
2000-03-31,,,-0.0006380923543719006,,,,-0.003937186251972501,-0.009629215366586,,-0.0056793733157013,-0.0022014406545453006,,0.0071449666937189,0.0078111701382013,-0.001892946830754522,-0.0029486043432583,,-0.009789728084766601,0.00010892001189890003,,0.00030271572952809966,,0.0018960054617355002,
2000-04-03,,,0.0008956201389087,,,,0.0083939183017849,-0.008416834842276798,,0.0211137206719957,-0.0028581929096455,,0.0170256613073405,-0.0001773333703476987,0.0027153018803294003,0.0080769452734434,,0.011012106843998299,0.0043315683166695,,0.013812100524728758,,-0.027047755934958,
2000-04-04,,,0.006913884431412203,,,,-0.005323083728488498,0.0132355543291622,,0.0023403552520649025,-0.0020429433960910993,,-0.010615572644133296,-0.004988106951981902,-0.0036126789904857987,-0.0010972843310619006,,0.0032732679877148993,0.005147774289691001,,-0.004592336917715798,,-0.0035494877086319,
2000-04-05,,,-0.0019430611872858997,,,,0.0172746550923133,-0.010766478476006501,,-0.0137998528905182,0.0112829077709628,,0.0059041750267487,0.0126574853574113,0.0092846737931197,0.0170781846371503,,0.0054778830083187,0.0119635879886215,,-0.0009201391180344003,,0.007542335255228401,
2000-04-06,,,-0.0073257014221527,,,,0.0050724618285815995,-0.012253426023949299,,-0.0075158451910459015,0.0095508307667041,,0.008652357007264199,0.009954714877119401,0.006830236672349702,0.0038725235517019993,,-0.003388661469985701,-0.006499580720067599,,-0.0034752680751686978,,0.005253715269594599,
2000-04-07,,,0.0053788163779759,,,,0.022604997772834902,-0.0137748127142412,,-0.0081023109136675,-0.0005232369841004997,,0.0121912652321844,0.0047177470174006005,0.0162856560577953,0.0212014641752823,,0.018628850068498102,0.0195165071889809,,0.0112934751814286,,-0.0016837256324610007,
2000-04-10,,,-0.0049177441241186,,,,0.0243553151778465,-0.0219784087099522,,-0.0105392525849976,0.0033697508166982,,0.00934590165034,0.0062205093456756,0.0223565957234022,0.0254141623586054,,0.0103720909168453,0.033113428110957396,,0.0162138820225576,,-0.0029084594780669,
2000-04-11,,,0.030078611356903,,,,-0.0322750466857845,0.0312331678538995,,0.0327187508719831,-0.0075666083660788,,-0.0276464147242782,-0.0144900368756774,-0.0179426862056005,-0.0288399347936323,,0.0019599913537287,-0.0218835481882953,,-0.0099713973022943,,-0.021285826668677302,
2000-04-12,,,-0.013273219829778,,,,0.0399038182641243,-0.0258018496798727,,-0.0157383997978136,-0.0006105461841333995,,0.030235967557316598,0.0073657055297587995,0.0270024902971871,0.0408517015632441,,0.019666910828068603,0.0328743058998281,,0.007455754089213801,,0.0054136080403885,
2000-04-13,,,-0.0012028825009985002,,,,0.019213999555138802,-0.011138213034118,,-0.0014098651675400007,-0.005086009310459201,,0.0200159448461474,0.0008337220357065994,0.012175870718561398,0.0150133882341663,,0.0140474218590468,0.009104175407492598,,0.0037230749517982997,,-0.0028997331032610003,
2000-04-14,,,-0.003830979499869199,,,,0.0109564571594661,-0.014622829703671,,-0.007073292786347601,-0.0026579271739302,,0.0172582333862463,0.012803214604561101,0.0081091424386307,0.0171797211634,,0.007708490537139101,0.009218347202682501,,-0.011141261694891099,,-0.0032700606105982005,
2000-04-17,,,0.0063549880111718,,,,0.012645994418885401,-0.0020645373709648994,,-0.008244305837258898,0.0018580179965647994,,0.009512143393764001,0.020799501193650302,0.014074523934115398,0.012480910876882901,,0.0111930237923135,0.013028947041566999,,-0.010488449119777902,,-0.014933023555043298,
2000-04-18,,,0.0052182479624101,,,,-0.0098240750922783,-0.006113541256620199,,0.0026624204943495,-0.0009236056584286997,,0.0009484722547689999,-0.0067885557937908,-0.005695099584159601,-0.006827828811314599,,-0.014625931524635401,-0.0086370468996613,,0.0104623307838291,,0.006746794834448301,
2000-04-19,,,-0.001544081875083301,,,,-0.0019312082350401005,-0.0022771255583933,,0.0010246180961239002,0.0104986935636557,,-0.006072786850484201,-0.0004291569008288004,0.0015696651213418997,-0.0030298620597514,,-0.0013866762312914997,-0.0012071866781888999,,-0.0014663346969642993,,-0.0061233217763885,
2000-04-20,,,-0.0064960688057623985,,,,-0.004716943007044,0.002031942917196399,,-0.0108106138987128,-0.0028471088605493003,,0.008920112712104602,0.015396802557378,0.002958062807205301,-0.0049930656787211,,-0.015270578424222598,-0.0053071207443206,,-0.0078928535772315,,0.0153243361352684,
2000-04-21,,,0.013808444539621099,,,,-0.007088905767451201,0.0079241917817248,,0.0172991130058333,-0.0021763092321799996,,-0.0062341595896975,0.0074401794696526006,0.0024392386844505998,-0.0088172225959699,,0.000317175852107901,-0.0083123447476771,,-0.0051832288926085,,-0.005356505302245001,
2000-04-24,,,-0.0058493114778118,,,,0.0148625888044243,-0.011579205412998301,,-0.012458289871181201,0.008936669813548001,,0.0099225859189368,0.0105760972484709,0.0186387449074239,0.0168314978072343,,0.0043790145115364994,0.0130132089464164,,-0.005165818516562,,0.0122290459156689,
2000-04-25,,,-0.011988079988936699,,,,0.0136113259465872,-0.0138576108194435,,-0.0102594570738192,-0.0100037338047984,,0.0099109229360853,-0.005747470220751101,0.0153046666531147,0.0130734225646633,,0.0074934998143943,0.0211788694865501,,-0.0016604145091363002,,0.007275651654803,
2000-04-26,,,0.0072949686639464,,,,-0.0026507962560448,0.004421879011120299,,0.0078716730125256,-0.0112213579477951,,-0.0046713431064858,-0.0096565300327748,-0.0036652635696145,-0.0005511234910540999,,0.0047511165318895,-0.004414324133104,,0.0074637057462253,,-0.010590949612943299,
2000-04-27,,,0.0349675422886953,,,,-0.0191963097420466,0.017435452171553602,,0.0218731082661567,-0.0052422172630599995,,-0.014017407725210798,0.0007294600393835003,-0.0255769152864976,-0.018802069886086098,,0.0164833118091773,-0.0160384532863039,,0.0025430382662259,,-0.0209722824112511,
2000-04-28,,,0.0101838817405232,,,,-0.0273977479188246,0.022220036951162203,,0.007457411359285002,-0.0122668595582891,,-0.0167642306077661,-0.008371295909403602,-0.014887693487818,-0.0267804330021785,,-0.014619904866642901,-0.0202104022282876,,-0.007078049940530599,,0.005429233495888801,
2000-05-08,,,-0.0066613627585235995,,,,0.015447817342013505,-0.0135322782526859,,-0.0186141375977864,0.005305150456022201,,-0.0019643336284000997,-0.0025039193135874003,0.020304050671129,0.0203631988182985,,0.00726683081420678,0.021380809294732,,0.011964786098347599,,0.0010765273040815996,
2000-05-09,,,-0.0019873753392156013,,,,0.0100416525100738,0.0023552891691160007,,-0.0033689078474353016,0.006997501778541398,,0.0113915857855332,0.006595059731215502,0.005273412535136402,0.006237699898411501,,0.0118420995483075,0.0097635420350584,,0.008149656541897699,,-0.009393833935448499,
2000-05-10,,,0.0181772202430033,,,,-0.00010846313732480045,0.013298753543600599,,0.0139368120378499,-0.003767432764112698,,-0.002617687635873802,0.0015401545955468984,-0.0104227811106264,-0.0019210568687457984,,0.0108013100841532,0.0007142610222929009,,0.0005115839039157022,,-0.015109337938568203,
2000-05-11,,,0.008213267447953398,,,,0.007406270960740702,0.007222991883627499,,-0.0013264708243909996,-0.0036538188626689012,,0.0013677363034058018,0.0046061367602853,-0.005284506980705102,0.008027870780211199,,0.008518052103615,0.0036175394780916977,,-0.0014341101541867976,,-0.0120461588260276,
2000-05-12,,,-0.0035055410100508,,,,0.0031392740771329997,0.0037374788678692,,0.0047665388677550005,-0.00025565437343179993,,0.010634714808338,0.002178119165301,0.0018055616755431997,0.0036790733981548005,,-0.0011376790541549,0.0066212113250375,,-0.0005473490064317995,,-0.0009387926814565998,
2000-05-15,,,-0.009537490748326199,,,,0.0066187425865076015,-0.0011488883830777993,,-0.012225589638064801,0.007558210279989999,,0.003442986517918899,0.0081455091240311,0.007136345940065801,0.0035293535147904002,,-0.0027106054671957,0.000544682737198,,-0.0032284718769407996,,0.0018268437289867996,
2000-05-16,,,-0.006312103865958199,,,,0.0046142961701142,-0.005768370288498002,,0.0044218695225970005,0.0067469988400808995,,-0.0059609051448864005,-0.0073549668185195,0.0033345969746487007,0.002125592790739799,,-0.0075607618035082,-0.00030316188197259883,,0.001269206807812501,,0.0002962247535695014,
2000-05-17,,,0.0051488519875114,,,,-0.0174352424398942,0.007012569156934699,,-0.0002120398875768998,-0.0056917589448375,,-0.014316222849834501,-0.0029878133389409,-0.0113017489874494,-0.0183443015061357,,-0.0004278602500988,-0.0124358344321348,,-0.0091628486818229,,0.0023222270652525,
2000-05-18,,,-0.0162195678434117,,,,0.00015296022998989925,-0.005207595489219301,,-0.003061643030962201,0.001569432188204798,,-0.005668878104229901,-0.0075032508134919,0.0019295384218214022,-0.0008373930267801984,,-0.015535894464930398,0.00043072353407809863,,0.0048041443634224,,0.010601381266962698,
2000-05-19,,,-0.006956019629157298,,,,-0.006440531594291,-0.0018077174300196001,,-0.0005729071113873985,0.009030643173323801,,-0.0024938640095374994,-0.0022729897972018995,0.002108670043598,-0.0038069699925953014,,-0.0073201648952863005,-0.0016738773502744993,,0.0023273710225600996,,0.0061159278061964995,
2000-05-22,,,0.0034645517457128003,,,,-0.018512544249121902,0.0058400457610443025,,-0.0004629162103809009,0.0037016419747264995,,-0.0114907551804104,0.0108953587401256,0.00035961854487260095,-0.017436004430529003,,-0.006551609195507402,-0.020154014064852798,,-0.013220936782278401,,0.005605395321201502,
2000-05-23,,,-0.0063225407416715,,,,0.0134349879651075,-0.012563316763179701,,-0.003337741071767295,0.0053157980349438005,,0.017566949454035,0.0029017918048666997,0.0153264473964707,0.0185250556237151,,0.0015347264933739,0.0154891827128655,,0.0035230472222019006,,-0.0063801794834331,
2000-05-24,,,0.0199894861073889,,,,-0.0123058144786573,0.0089464699147987,,0.0209740164751425,0.002855197210383801,,-0.016670762983413204,0.0034616725235852,-0.010053100285522702,-0.0169407483521385,,0.0035676867271014004,-0.013655464110619499,,0.0012546834210878013,,-0.0075649239736790995,
2000-05-25,,,-0.0068273192294189995,,,,0.0077082539423601,-0.008918982156320499,,0.0087061069296413,0.0109413874661629,,0.004978683830757799,0.007319856194771801,0.0096297165202217,0.011296186605387198,,0.0028267240388178006,0.0108505522208479,,0.0082490355421884,,-0.0033498151969632,
2000-05-26,,,0.0020493808707056,,,,0.0020724371638886,0.004674667590757,,-0.0032439440438909997,-0.0085794329674642,,0.0013677231873726,0.0018128034906311997,-0.0017728668387475,0.0094219730488753,,-0.000784679982756,0.010297190420668,,0.0026082971418976844,,0.0100219726790083,
2000-05-29,,,-0.0100589616859819,,,,0.0064931857437050995,0.0008302253948651011,,-0.011601026710375,-0.0069063171382813,,-0.00016538353761529935,0.0014672891908827004,0.0057011510986810995,0.0061828179593721,,0.0015649054453292996,0.0072360800379674,,0.0053671192123377,,0.0167876935400642,
2000-05-30,,,-0.0052510196986898,,,,-0.0087954491121376,0.0120710551938611,,-0.0085734642366272,-0.003910803399260799,,-0.0118693849173756,-0.0075467583824026995,-0.0003590811358531003,-0.009536348531892001,,-0.003159955557645499,-0.0005845649607514004,,-0.0092080392022686,,0.010434476539469299,
2000-05-31,,,-0.0080669645747389,,,,0.0022543930074782,-0.0266044684673496,,-0.0070124824354554,0.007879835567957398,,0.0141037756551922,0.008605218541052267,0.0217238473144362,0.0137836842676491,,-0.0009906659824207003,0.0117259220967616,,0.004428620469796101,,0.004822464905291499,
2000-06-01,,,-0.0101056207191415,,,,0.0036962660587393998,-0.0145843921423276,,0.00021498667377340026,-0.0037561182066413,,0.0030393270208998006,-0.005573527884088,0.009878761376131301,0.0039189999537852,,-0.008082152606986,0.0058793815677405,,0.0013517352562023004,,-0.0084887158915376,
2000-06-02,,,-0.0021576625473268,,,,0.0055340751108351,-0.016913612215433898,,0.0088050495465952,-0.0097514221924624,,0.0175752560377374,-0.00014583279717790033,0.0154688728437046,0.0190092733080181,,-0.0031930220436383,0.0204081456840256,,0.0073547276587903,,-0.0062861146209264,
2000-06-05,,,0.0416962237439137,,,,0.015111915696953561,0.0030157650753449994,,0.0250453678171326,-0.006313481880655901,,-0.0080648367329747,0.0006390784997697,-0.008538351052030501,-0.0024318685881971995,,0.030549622160939698,-0.0039306528708702,,0.0013584401050582996,,-0.0259259641166707,
2000-06-06,,,0.0108934383018676,,,,0.0008105670735036007,0.003611867846450301,,0.0011451120073846,0.008766876303647501,,-0.0035469750981345013,0.0084643600202308,-0.0036844051384620005,-0.0090641724685241,,0.0053525116948554,-0.0079182544862935,,-0.010465482938486599,,0.0007183658201636994,
2000-06-07,,,0.0014528904356802001,,,,0.0072615736177997995,-0.0044905452166141,,-0.0015390836333247998,0.0039153556985715,,0.012198431739431699,0.0152543866146308,0.010733924829649799,0.0062189819071827,,0.00016004149416110015,0.0070721367774008,,0.0040569539017941,,0.0011113687918308,
