window_period,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
"['2000-01-02', '2000-01-09']",0,0,0,0,0,0,0,0,0,0
"['2000-01-09', '2000-01-16']",1,1,1,1,1,1,1,1,1,1
"['2000-01-16', '2000-01-23']",0.3650207726742888,0.7621674099932318,1.006554540592056,1.0383806219154788,1.0148339191002576,0.9395829527165892,1.2021646147773681,0.8181083054948599,0.594915503156157,0.23167112871336393
"['2000-01-23', '2000-01-30']",0.38061664492608316,0.8163337513582638,1.106797358972735,1.1632808114658353,1.1334696625919212,1.4348217057573889,1.1641093658082124,0.9513499359000106,0.7193660264714312,0.3010491624569192
"['2000-01-30', '2000-02-06']",0.24560320366291613,0.6284599091350619,0.8131122302725586,0.7684168573045855,0.6596993416925091,1.1967062861591748,1.1719665334338045,0.9434219812238432,0.7098648551337063,0.4028301744464057
"['2000-02-06', '2000-02-13']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['2000-02-13', '2000-02-20']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['2000-02-20', '2000-02-27']",0.4071816666228459,0.8253526777625266,0.8540735051771615,1.1910611183446207,1.0028297644152069,1.3727305048611211,1.2647817126832188,1.2435138295012342,0.993164647878122,0.4386932412720227
"['2000-02-27', '2000-03-05']",0.42915429988847636,0.78516400450658,0.9450461699784497,1.1915831900601999,1.036788983051725,1.0317982651280675,1.3011256733983008,0.9706310555695128,0.7937099410350921,0.44423019747861514
"['2000-03-05', '2000-03-12']",0.2811791495894384,0.845246776509071,1.0351837259498304,1.008946664458601,1.0933876303424217,1.2142339104507631,1.2559463542384823,0.9976440970802356,0.7896897929450459,0.3802190582393164
"['2000-03-12', '2000-03-19']",0.4111639889992309,0.7767669542908768,0.9805744916275625,1.2351071165585052,1.040208404163808,1.1132053840448954,1.152234436102652,1.2234587538113124,0.9525699763721622,0.48057863405445217
"['2000-03-19', '2000-03-26']",0.3909283554999131,0.9842127603850732,1.26429721419992,1.3331046804893565,1.3695356548821307,1.28615518103096,1.2682056785437996,1.0589444330846103,1.1179979549346661,0.4416967232069471
"['2000-03-26', '2000-04-02']",0.3735246179927642,0.7771924143068165,1.146457811897629,0.893112721361183,1.1925016215460613,1.5181492114678645,1.0581092712369125,0.9313754971148951,0.9654309660686308,0.5488919488162607
"['2000-04-02', '2000-04-09']",0.572686547149686,0.8224540498967647,0.900524300994112,0.8940662786406737,1.0124633889473154,1.089493840545778,1.0200723363368271,0.8739939662927372,0.8148949426548739,0.5555277884375103
"['2000-04-09', '2000-04-16']",0.59219876914709,0.998419762780242,0.9908119751287965,0.8710469587061633,0.8765513863126557,0.9170768279909435,0.8751332651480468,1.0156676096497186,0.5841255026673906,0.48964164925827747
