window_period,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
"['2000-10-22', '2000-10-29']",0.0009504041843594396,0.0009995732549364594,0.001233361222073344,0.0013938004370656976,0.0013653403426635092,0.0013314413376526609,0.0012762261573611017,0.0012111557665841852,0.0010658207501486852,0.0006153460324179729
"['2000-10-29', '2000-11-05']",0.0009600219008623693,0.0011069924320186188,0.0014044502875954542,0.0013476394770813706,0.0013435800691739296,0.001341529109556987,0.0014330691246766149,0.0012943086901334973,0.001135741588445675,0.0006050456627672399
"['2000-11-05', '2000-11-12']",0.0008848428383881029,0.0009773923844290215,0.0011680771027431495,0.0013161476206771368,0.0012840657504034438,0.001214204996971864,0.0010252867562689375,0.0011728909324065077,0.0008359544217060258,0.0003811492829736375
"['2000-11-12', '2000-11-19']",0.000906837408135488,0.001357114502069245,0.0013001019625304127,0.0012825643106146223,0.0011539442446112306,0.001236460961971959,0.0012565825421936476,0.0013022332277579957,0.0012371371705623597,0.0005785326849434038
"['2000-11-19', '2000-11-26']",0.0009301826955493519,0.0012835974536051118,0.0013336012451314494,0.001294428130450333,0.0013493088083643024,0.0013469984482774255,0.0011366171819861205,0.0010607575430320074,0.0009235609696087994,0.0004746313198686601
"['2000-11-26', '2000-12-03']",0.0009512785098502969,0.0013123324319027196,0.0013482202558704943,0.0012788784210777523,0.001282342115215618,0.0012972325309670428,0.0013234061774995917,0.0014040607320776153,0.0011397005648899046,0.0006785028252902105
"['2000-12-03', '2000-12-10']",0.0009671748590697215,0.0011822910997802223,0.0013517924947622677,0.0014012067197091901,0.0012957244488232336,0.0013764508268761476,0.001009937615013388,0.0012055788134152502,0.0010438140125505915,0.0005316078699482171
"['2000-12-10', '2000-12-17']",0.001110783807664305,0.0011314843807747872,0.0011945347626036646,0.0012939047443038918,0.0013592392718561968,0.001249108457685292,0.0013806736103797843,0.001301402015675598,0.0009642048476904875,0.0004949295272990492
"['2000-12-17', '2000-12-24']",0.0009843182680918249,0.001215819586636137,0.0012415521933183675,0.0013841731963232897,0.001298595328430732,0.0014780900093139078,0.0011250712603246061,0.0012295538491966394,0.0010765050992080677,0.0006220339925596879
"['2000-12-24', '2000-12-31']",0.0011716070219590414,0.001322366491696876,0.0013624203484003002,0.0014202140835088027,0.0014232932292034888,0.001277545035670666,0.001453873048328037,0.0013289970122150854,0.001314080532132943,0.0006844712365483587
